player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Austin Bryant,36248,ED,CLEMSON,6,1,0,50.0,0,0,140,0,0,63.5,60.0,82.5,58.4,58.6,78.3,0,4,0,0,3.0,0.0,0,0,0,56.3,1,2,0,8,0,10,167,153,0,2,127,24,0,14,96,61,6,5,3,0,2,6,0,3,3,3.0
Tyler Johnson,38402,ED,WISCONSIN,2,0,0,,0,0,349,0,0,,58.0,76.6,63.2,54.6,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,18,18,0,0,18,0,0,0,8,10,0,0,0,0,0,1,0,0,0,
Casey Toohill,38472,ED,STANFORD,12,3,0,66.7,0,0,300,0,0,73.1,67.0,50.9,62.6,64.4,79.1,1,5,0,0,10.0,10.5,2,0,1,72.9,2,3,0,8,0,30,239,218,0,3,197,18,0,21,97,112,13,8,14,0,3,9,0,11,15,5.5
D'Andre Walker,39140,ED,GEORGIA,9,6,0,,0,0,173,0,0,52.1,64.0,0.0,64.7,74.5,84.1,2,5,0,0,,0.0,0,0,2,0.0,0,0,0,7,0,7,103,95,0,1,90,4,0,8,57,39,1,7,8,2,0,7,0,0,0,
Duke Ejiofor,39256,ED,WAKE,12,14,3,,1,1,339,2,0,69.9,78.1,57.9,74.3,75.6,84.5,6,17,0,0,,5.6,2,0,2,0.0,0,10,0,0,0,6,600,600,7,21,485,87,0,0,330,264,0,21,20,3,0,33,0,0,0,
Nick Bosa,42741,ED,OHIO STATE,12,2,0,,1,0,260,0,0,60.0,88.8,59.0,87.2,82.0,70.7,6,25,0,0,,5.6,1,0,1,0.0,0,5,0,1,0,1,315,313,9,61,182,61,0,2,177,137,0,20,15,3,0,36,0,0,0,
Terrell Lewis,42845,ED,ALABAMA,6,0,0,,0,0,103,0,0,61.1,90.1,79.3,84.1,81.0,81.3,0,7,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,1,48,48,0,0,47,1,0,0,31,16,0,7,7,0,0,8,0,0,0,
Rashan Gary,42905,ED,MICHIGAN,12,8,0,,0,0,222,0,0,57.4,70.8,57.7,66.0,74.4,75.8,9,13,0,0,,4.0,1,0,1,0.0,0,2,0,0,0,1,294,294,0,4,257,33,0,0,156,137,0,15,16,4,0,24,0,0,0,
Khalid Kareem,42993,ED,NOTRE DAME,3,0,0,,0,0,258,0,0,,50.0,0.0,61.1,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,15,15,0,0,9,6,0,0,13,2,0,0,0,0,0,0,0,0,0,
Carter Coughlin,43498,ED,MINNESOTA,10,3,0,100.0,0,0,225,0,0,55.0,69.3,46.8,73.6,73.2,41.8,4,10,0,0,37.0,12.5,2,0,1,118.8,3,2,0,10,0,52,209,186,0,0,186,0,0,23,93,64,13,9,11,2,3,16,0,47,30,15.7
Alex Highsmith,43507,ED,CHARLOTTE,10,0,2,100.0,0,1,136,0,0,72.6,68.0,86.2,60.9,65.8,62.0,1,6,0,0,16.0,20.0,2,1,0,118.8,1,1,0,4,0,24,191,181,0,1,179,1,1,10,88,79,5,6,8,0,1,8,0,16,20,16.0
Bradlee Anae,43982,ED,UTAH,6,0,0,,0,0,328,0,0,55.5,67.5,76.8,66.6,70.9,38.6,1,3,0,0,,66.7,2,0,0,0.0,0,2,0,0,0,6,42,42,0,16,19,7,0,0,29,7,0,3,1,0,0,6,0,0,0,
Julian Okwara,44152,ED,NOTRE DAME,3,0,0,,0,0,258,0,0,,60.2,75.8,63.9,55.7,23.8,0,1,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,22,22,0,0,21,1,0,0,12,10,0,0,0,0,0,1,0,0,0,
Jachai Polite,44383,ED,FLORIDA,10,0,0,,0,0,163,0,0,,62.2,81.1,63.6,58.9,51.7,0,4,0,0,,25.0,1,0,0,0.0,0,1,0,0,0,0,139,138,8,51,69,10,0,1,66,73,0,4,3,1,0,5,0,0,0,
Brian Burns,44522,ED,FLORIDA ST,11,3,0,25.0,0,0,167,0,0,69.8,67.8,32.1,69.0,61.7,68.2,4,12,0,0,10.0,20.0,3,0,2,39.6,1,10,0,41,0,48,331,275,0,2,257,16,1,56,155,128,13,14,9,1,4,26,0,10,1,10.0
D.J. Wonnum,44550,ED,S CAROLINA,12,5,0,80.0,0,0,289,0,0,58.4,62.8,87.0,56.3,66.8,68.9,0,8,0,0,30.0,14.8,4,0,0,115.0,4,2,0,28,1,26,323,273,0,2,256,15,0,50,136,161,21,11,18,2,5,10,0,58,22,14.5
Joe Jackson,44615,ED,MIAMI FL,12,6,0,100.0,0,2,220,2,1,55.5,71.8,86.3,71.3,69.1,71.1,4,17,0,0,7.0,15.0,3,0,0,95.8,1,8,0,16,0,15,347,329,0,1,301,27,0,18,181,151,2,15,11,3,1,29,0,7,1,7.0
Emeke Egbule,45378,ED,HOUSTON,11,2,0,40.0,0,0,182,1,1,65.1,60.1,88.2,53.0,60.2,53.6,5,3,0,0,10.0,17.6,3,1,0,51.3,2,0,0,48,0,106,345,271,0,0,271,0,0,74,120,119,26,4,12,0,5,8,0,19,1,9.5
Jaylon Ferguson,48362,ED,LA TECH,12,5,0,66.7,1,5,208,2,0,47.8,72.3,31.5,78.8,67.9,54.3,7,26,0,0,11.0,27.6,8,1,4,118.1,2,15,0,4,0,11,630,617,0,1,581,35,0,13,350,269,9,20,16,0,3,48,1,15,0,7.5
Da'Shawn Hand,48386,ED,ALABAMA,12,3,0,,0,1,103,0,0,63.4,76.5,83.2,64.7,79.3,81.5,3,8,0,0,,0.0,0,0,0,0.0,0,2,0,1,0,0,233,232,1,46,136,49,0,1,129,104,0,10,10,1,0,13,0,0,0,
Jalyn Holmes,48400,ED,OHIO STATE,12,4,1,50.0,0,1,260,2,0,63.0,75.9,85.3,69.0,75.3,78.0,4,20,0,0,10.0,12.0,3,0,0,64.6,1,4,0,0,0,3,368,367,12,65,226,64,0,1,209,156,0,18,18,6,2,28,0,10,2,10.0
Kentavius Street,48404,ED,NC STATE,12,8,0,100.0,0,0,248,1,0,71.0,63.7,21.1,63.7,63.8,41.1,8,12,0,0,17.0,23.8,5,0,4,100.0,2,5,0,5,0,12,474,469,0,6,449,14,0,5,284,178,0,12,8,2,2,25,0,16,17,8.0
Anthony Nelson,48405,ED,IOWA,12,6,1,100.0,0,2,192,0,0,65.7,80.0,71.5,77.4,74.0,80.2,10,32,0,0,25.0,11.5,3,0,1,158.3,1,6,0,0,0,4,578,578,0,0,430,148,0,0,314,260,0,18,17,2,1,48,1,25,11,25.0
Jonathan Greenard,48407,ED,LOUISVILLE,11,2,2,0.0,0,0,210,0,0,61.5,61.4,60.9,56.1,66.1,75.1,0,6,0,1,,7.1,1,0,1,0.0,0,1,0,3,3,18,323,314,0,2,299,13,0,9,162,143,3,10,11,5,1,7,0,0,0,
Jalen Jelks,48426,ED,OREGON,8,5,1,100.0,0,0,264,0,0,62.8,70.8,56.7,64.7,72.7,65.9,1,10,0,1,12.0,11.8,4,0,1,66.7,2,2,0,7,0,21,287,280,0,13,234,33,0,7,150,116,0,16,25,3,2,13,0,19,20,9.5
James Smith-Williams,48455,ED,NC STATE,8,4,1,,0,0,248,0,0,60.4,61.3,82.2,60.3,59.7,69.8,1,4,0,0,,10.0,1,0,0,0.0,0,2,0,0,0,2,137,137,0,1,131,5,0,0,79,56,0,3,5,1,0,7,0,0,0,
Sam Hubbard,48457,ED,OHIO STATE,12,6,1,100.0,0,0,260,0,0,68.1,81.3,87.3,71.0,79.7,74.9,11,23,0,0,5.0,8.1,3,1,0,79.2,2,4,0,0,0,2,479,479,0,2,442,35,0,0,271,206,0,27,28,5,2,38,0,1,9,0.5
Tyquan Lewis,48475,ED,OHIO STATE,12,4,1,,0,3,260,0,0,62.3,84.9,70.3,87.3,73.8,79.7,7,32,0,0,,5.0,1,0,1,0.0,0,9,0,0,0,2,534,534,0,8,479,47,0,0,289,243,0,21,15,3,0,48,0,0,0,
Noah Brown,48496,ED,NEW MEX ST,12,6,1,50.0,0,1,242,1,0,58.2,57.0,86.8,60.6,53.1,59.4,2,7,0,0,72.0,18.2,4,0,0,135.4,1,2,0,1,1,11,515,510,0,0,365,145,0,5,223,281,2,12,12,2,2,11,1,72,74,72.0
Justin Hollins,48498,ED,OREGON,12,7,1,100.0,0,0,264,1,0,67.2,59.4,88.4,54.2,56.5,68.4,3,13,0,0,9.0,10.0,5,0,0,104.2,1,3,0,12,0,55,648,630,0,5,537,88,0,18,302,291,5,24,38,6,1,19,0,9,10,9.0
Chase Winovich,48523,ED,MICHIGAN,12,7,0,,0,1,222,0,0,,79.6,56.9,75.4,78.2,78.4,7,14,0,0,,5.3,1,0,1,0.0,0,6,0,2,0,0,277,275,6,6,237,26,0,2,160,117,0,16,11,2,0,27,0,0,0,
Bradley Chubb,48526,ED,NC STATE,12,8,1,100.0,1,2,248,1,0,82.5,83.4,44.8,77.3,77.8,47.2,9,32,0,0,15.0,25.5,14,1,3,93.1,3,8,0,14,1,40,623,604,0,9,557,38,0,19,342,241,3,36,33,14,3,49,0,19,21,6.3
Oshane Ximines,48538,ED,DOMINION,12,6,3,50.0,0,3,263,2,0,72.1,82.9,87.3,86.1,69.3,58.1,5,21,0,0,9.0,18.9,7,1,0,62.5,1,8,0,13,0,26,509,489,0,0,485,4,2,20,229,254,5,25,24,3,2,34,0,9,12,9.0
Jason Strowbridge,48547,ED,N CAROLINA,8,2,0,,0,0,245,0,0,,53.9,82.0,54.3,53.7,78.8,1,2,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,180,180,0,0,121,59,0,0,69,111,0,2,5,0,0,4,0,0,0,
Kylie Fitts,48553,ED,UTAH,2,0,0,,0,0,328,0,0,60.0,65.4,80.4,63.4,63.5,74.8,0,2,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,1,68,66,1,4,55,6,0,2,32,35,1,3,2,2,0,3,0,0,0,
Chad Thomas,48565,ED,MIAMI FL,11,4,3,,1,1,220,1,0,60.3,61.8,17.0,59.0,69.1,59.1,4,23,0,0,,21.9,7,0,5,0.0,0,3,0,7,0,12,584,571,0,7,468,96,0,13,314,258,5,18,21,4,0,30,0,0,0,
Ade Aruna,48606,ED,TULANE,12,6,1,,0,1,319,2,0,74.9,69.1,88.7,64.7,65.4,67.1,6,24,0,0,,12.8,5,0,0,0.0,0,5,0,2,0,11,709,707,0,17,497,193,0,2,345,353,0,27,28,5,0,35,0,0,0,
Marlon Davidson,48741,ED,AUBURN,12,5,4,,0,1,115,1,0,68.7,65.6,71.9,56.0,70.4,62.6,4,10,0,0,,11.8,4,0,1,0.0,0,3,0,0,0,1,573,573,3,107,355,108,0,0,340,232,0,23,25,2,0,17,0,0,0,
Zach Allen,49605,ED,BOSTON COL,12,8,5,0.0,1,0,121,2,0,66.9,68.8,0.0,63.6,77.8,78.7,4,8,0,0,,3.3,1,0,6,39.6,0,5,0,54,0,3,466,411,9,70,239,93,0,55,282,181,1,23,21,4,1,17,0,0,0,
Christian Miller,50078,ED,ALABAMA,10,2,0,100.0,1,0,103,0,0,65.1,70.6,16.6,64.0,77.1,82.2,5,3,0,0,36.0,0.0,0,0,1,118.8,1,2,0,10,0,8,98,86,0,0,86,0,0,12,55,35,1,7,6,0,1,10,0,36,25,36.0
Uchenna Nwosu,50084,ED,USC,12,11,4,77.8,0,2,326,1,0,79.6,73.3,66.2,62.1,75.8,67.4,9,23,0,0,12.0,15.1,8,1,2,81.0,7,3,0,39,0,85,750,706,0,1,704,1,0,44,346,319,5,28,34,5,9,35,0,31,27,4.4
Peter Kalambayi,50089,ED,STANFORD,12,6,2,77.8,0,0,300,0,0,65.6,65.7,71.3,60.9,66.7,60.4,5,14,0,0,17.0,18.2,8,0,2,87.5,7,4,0,10,1,81,504,448,0,4,417,27,0,56,200,223,45,22,30,4,9,23,0,45,35,6.4
Josh Sweat,50120,ED,FLORIDA ST,11,10,1,100.0,0,1,167,0,0,66.4,65.5,88.7,57.3,69.8,76.4,6,11,0,0,1.0,8.8,3,0,0,79.2,1,8,0,10,0,13,603,592,0,13,496,83,0,11,368,222,1,21,21,3,1,25,0,1,9,1.0
Lorenzo Carter,50126,ED,GEORGIA,12,6,0,71.4,0,0,173,2,1,68.5,67.9,89.0,58.7,69.9,66.0,3,11,0,0,11.0,15.4,6,0,0,118.5,5,4,0,45,0,63,465,408,0,0,394,14,1,57,177,225,11,19,27,1,7,18,1,29,28,5.8
Jacob Martin,50152,ED,TEMPLE,11,3,0,0.0,0,0,306,0,0,69.8,59.7,53.5,60.6,56.5,67.2,1,7,0,0,,13.3,2,1,1,39.6,0,3,0,4,0,5,254,250,33,36,166,15,0,4,134,115,0,10,10,0,1,11,0,0,0,
Arden Key,50201,ED,LSU,10,9,2,75.0,1,2,211,1,0,67.6,81.5,40.0,87.7,71.7,73.0,12,28,0,0,7.0,14.7,5,0,3,80.2,3,10,0,11,0,31,555,528,0,0,526,2,0,27,263,261,16,23,20,2,4,50,0,15,12,5.0
Oren Burks,50203,ED,VANDERBILT,12,10,2,78.3,0,2,333,0,0,55.2,62.6,71.3,69.0,61.6,65.8,11,9,0,1,25.0,12.5,7,4,1,99.1,18,3,0,239,0,184,656,356,0,1,355,0,5,300,167,305,56,18,39,2,23,23,1,199,128,11.1
Rashaan Evans,50213,ED,ALABAMA,11,5,1,58.3,0,1,103,1,0,76.4,83.0,0.0,84.6,76.0,75.1,3,5,0,0,7.0,10.7,3,1,2,64.2,7,4,0,124,0,67,175,39,0,0,39,0,0,136,42,66,12,13,20,0,12,12,0,39,26,5.6
Josh Hines-Allen,50235,ED,KENTUCKY,12,5,0,90.9,0,4,202,0,0,62.3,68.5,92.0,77.3,60.4,75.5,4,10,0,0,24.0,7.7,3,0,0,107.6,10,7,0,44,1,126,615,456,0,0,456,0,0,159,169,320,114,23,31,3,11,21,0,108,94,10.8
Marcus Davenport,50291,ED,UTSA,12,12,1,62.5,0,0,331,1,0,56.5,74.1,62.4,72.1,76.0,83.6,11,19,0,0,16.0,6.8,4,1,2,87.0,5,7,0,7,0,46,630,622,0,0,621,1,0,8,296,288,0,28,43,3,8,37,0,63,40,12.6
Christian Wilkins,50293,ED,CLEMSON,12,9,7,100.0,0,0,140,0,0,61.6,76.0,40.6,72.2,79.1,64.6,7,25,0,0,29.0,19.6,10,0,3,118.8,2,3,0,4,1,32,571,564,0,14,449,101,0,7,300,239,1,26,32,8,2,35,0,31,32,15.5
Joel Iyiegbuniwe,51221,ED,W KENTUCKY,12,4,0,76.2,0,1,346,0,0,63.3,63.7,32.9,56.4,72.9,82.0,2,11,0,0,21.0,7.1,4,1,3,94.0,32,3,0,96,2,262,715,362,0,0,362,0,0,353,180,273,254,31,48,7,42,16,1,207,168,6.5
Sione Takitaki,12666,ED,BYU,13,13,0,88.9,0,0,128,0,0,60.4,83.3,77.6,81.9,81.2,76.8,12,27,0,0,12.0,8.9,7,1,1,108.1,16,6,0,81,0,66,730,638,0,0,626,12,1,92,274,390,10,40,59,8,18,45,1,99,70,6.2
Kamal Martin,12744,ED,MINNESOTA,12,9,0,73.7,0,1,225,2,0,71.2,67.9,47.4,66.5,64.0,64.5,8,9,0,1,25.0,9.8,4,1,2,81.7,14,2,0,144,1,156,621,333,0,18,306,9,2,288,150,315,140,19,28,2,19,19,1,103,73,7.4
Trevon Young,18413,ED,LOUISVILLE,12,11,3,100.0,1,0,210,1,0,71.5,76.5,59.5,68.9,73.1,86.9,5,25,0,0,0.0,2.1,1,1,2,79.2,1,5,0,3,0,2,631,628,0,13,522,93,0,3,332,297,0,25,35,6,1,35,0,0,2,0.0
Kemoko Turay,21702,ED,RUTGERS,12,18,1,83.3,1,0,278,2,0,66.0,74.0,55.8,76.5,69.4,76.2,8,19,0,0,15.0,12.9,8,0,2,91.0,5,4,0,9,0,51,525,509,0,0,509,0,0,16,228,246,7,29,36,3,6,31,0,35,30,7.0
Anfernee Jennings,25449,ED,ALABAMA,10,11,0,80.0,0,2,103,0,0,69.5,84.0,46.6,75.6,87.6,83.1,10,24,0,0,11.0,2.7,1,0,2,86.7,4,1,0,11,0,35,418,402,0,0,400,2,0,16,178,205,5,24,25,3,5,35,0,24,26,6.0
Clelin Ferrell,25955,ED,CLEMSON,12,9,0,83.3,0,2,140,0,0,67.9,82.9,60.1,74.3,86.5,85.4,11,23,0,0,30.0,4.2,2,1,3,101.4,5,7,0,12,1,37,619,601,0,8,498,95,0,18,309,273,4,32,37,9,6,41,0,50,42,10.0
Maxx Crosby,26316,ED,E MICHIGAN,12,12,2,,0,4,160,2,1,67.5,90.5,19.3,90.4,86.0,68.6,12,34,0,0,,12.7,7,0,5,0.0,0,10,0,0,0,2,564,563,0,10,526,27,0,1,298,264,0,34,36,10,0,56,0,0,0,
Jabari Zuniga,26449,ED,FLORIDA,10,6,0,,0,0,163,1,0,56.4,66.4,26.8,64.6,71.4,49.8,9,14,0,0,,21.4,6,0,4,0.0,0,5,0,0,0,2,393,393,0,0,383,10,0,0,186,205,0,17,16,3,0,28,0,0,0,
Ben Banogu,26554,ED,TCU,12,8,1,50.0,0,2,305,0,0,57.3,72.6,89.5,68.7,71.9,62.2,9,24,0,0,12.0,20.5,8,0,0,56.3,2,9,0,1,0,7,640,637,0,2,565,70,0,3,377,256,1,27,23,7,4,42,0,10,8,5.0
Montez Sweat,27271,ED,MISS STATE,12,7,0,,0,0,227,1,0,72.3,75.3,16.2,77.6,70.4,81.5,8,21,0,0,,3.4,1,0,4,0.0,0,12,0,6,0,8,430,423,0,7,375,41,0,7,219,203,0,25,21,2,0,41,0,0,0,
Sutton Smith,27832,ED,N ILLINOIS,12,11,3,,0,2,254,3,2,77.7,93.5,90.9,91.7,90.9,75.4,12,56,0,0,,12.7,7,0,1,0.0,0,16,0,3,0,2,707,704,0,0,692,12,0,3,402,303,0,47,37,16,0,84,0,0,0,
Shareef Miller,28307,ED,PENN STATE,11,6,0,100.0,0,0,266,1,0,64.2,82.2,67.2,83.9,73.5,60.8,9,35,0,0,12.0,25.0,8,0,1,93.1,3,5,1,0,0,20,440,438,0,2,421,15,0,2,262,158,1,19,18,5,3,49,0,19,16,6.3
Jordan Brailford,29695,ED,OKLA STATE,12,6,0,50.0,0,1,262,0,0,75.3,72.3,87.6,60.6,73.1,55.9,3,13,0,1,7.0,20.0,10,0,0,18.8,1,5,0,8,0,28,496,484,0,2,441,41,0,12,257,211,4,24,34,6,2,21,0,7,1,7.0
Andrew Van Ginkel,30267,ED,WISCONSIN,12,3,0,66.7,0,0,349,0,0,76.9,83.8,89.0,79.8,76.6,70.5,9,14,0,0,12.0,13.8,4,0,0,71.5,4,6,0,15,0,40,325,285,0,0,285,0,1,40,150,135,23,23,22,4,6,29,0,20,29,5.0
Akeem Davis-Gaither,34788,ED,APP STATE,11,2,1,93.3,0,1,108,0,0,59.2,62.1,84.3,59.1,65.3,77.8,1,5,0,0,25.0,7.4,2,0,0,132.2,14,0,0,123,3,118,330,91,0,0,91,0,4,239,53,159,108,6,23,0,15,6,1,156,81,11.1
Trevis Gipson,35241,ED,TULSA,10,0,0,0.0,0,0,320,0,0,65.1,70.9,81.1,76.6,59.5,37.6,1,8,0,0,,16.7,1,1,0,39.6,0,0,0,6,0,5,89,83,0,0,80,3,0,6,36,48,0,5,5,1,2,9,0,0,0,
Blake Cashman,35413,ED,MINNESOTA,12,4,0,88.9,0,0,225,0,0,68.6,73.2,21.8,60.6,85.0,81.5,3,4,0,0,20.0,5.6,1,1,1,104.6,8,2,0,105,0,71,194,73,0,0,73,0,3,121,64,59,12,12,13,3,9,9,0,82,57,10.3
Kenny Willekes,35624,ED,MICH STATE,12,16,1,50.0,0,0,223,1,0,61.8,77.9,40.7,71.9,80.1,76.6,10,16,0,0,15.0,7.8,5,0,3,75.0,1,6,0,2,0,4,557,555,0,5,536,14,0,2,285,268,0,40,43,7,2,32,0,15,6,15.0
Darrell Taylor,36001,ED,TENNESSEE,10,6,4,100.0,0,2,307,1,0,45.7,64.4,69.6,78.6,55.0,49.3,1,11,0,0,11.0,25.0,8,0,1,112.5,1,4,0,0,0,2,483,483,0,2,443,38,0,0,202,279,0,12,18,2,1,16,0,11,6,11.0
Austin Bryant,36248,ED,CLEMSON,12,6,2,100.0,1,2,140,0,0,76.4,76.2,17.3,64.7,84.4,77.8,3,19,0,1,21.0,6.8,3,0,5,46.3,5,9,0,11,2,40,584,565,0,3,480,82,0,19,294,250,5,36,35,8,5,31,0,23,17,4.6
Tyler Johnson,38402,ED,WISCONSIN,12,0,0,,0,2,349,0,0,65.0,79.7,85.0,69.1,84.6,60.7,2,3,0,0,,12.5,1,0,0,0.0,0,1,0,2,0,14,129,117,0,0,117,0,0,12,68,47,10,8,7,1,0,6,0,0,0,
D'Andre Walker,39140,ED,GEORGIA,12,6,1,33.3,0,1,173,0,0,69.0,80.2,13.3,78.1,80.1,75.2,2,9,0,0,10.0,8.0,2,0,2,43.8,1,4,0,22,0,31,208,181,0,0,175,6,0,27,78,99,3,17,17,5,3,15,0,10,6,10.0
Duke Ejiofor,39256,ED,WAKE,11,3,1,100.0,1,2,339,0,0,61.5,79.6,71.7,80.6,72.5,63.5,6,26,0,0,35.0,13.9,5,0,1,118.8,1,7,0,0,0,6,588,587,5,70,405,107,0,1,317,265,0,28,28,9,1,39,0,35,20,35.0
Nick Bosa,42741,ED,OHIO STATE,12,9,2,100.0,0,1,260,0,0,58.0,93.7,46.7,92.7,91.2,75.1,8,36,0,0,3.0,11.5,3,0,2,118.8,1,6,0,1,0,3,426,425,1,15,362,47,0,1,255,168,0,19,14,7,1,50,1,3,0,3.0
Terrell Lewis,42845,ED,ALABAMA,2,0,0,,0,0,103,0,0,58.7,74.4,80.4,63.8,79.6,80.1,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,2,0,2,57,55,0,0,55,0,0,2,33,22,0,6,7,1,0,3,0,0,0,
Rashan Gary,42905,ED,MICHIGAN,12,17,0,,0,0,222,0,0,66.1,76.9,30.6,73.6,76.1,77.7,9,32,0,0,,9.5,4,0,4,0.0,0,6,0,0,0,0,611,610,0,24,507,79,0,1,327,284,0,22,21,3,0,47,0,0,0,
Khalid Kareem,42993,ED,NOTRE DAME,12,3,1,,1,0,258,1,0,,77.5,55.2,73.0,77.0,70.7,3,8,0,0,,5.9,1,0,1,0.0,0,3,0,0,0,0,281,281,0,6,186,89,0,0,134,147,0,12,13,3,0,14,0,0,0,
Carter Coughlin,43498,ED,MINNESOTA,12,5,0,80.0,1,1,225,0,0,70.6,60.9,75.3,68.6,50.1,74.5,7,7,0,0,19.0,10.0,3,0,1,97.5,4,6,0,11,0,25,581,567,0,0,567,0,0,14,247,309,2,18,22,3,5,20,0,37,19,9.3
Alex Highsmith,43507,ED,CHARLOTTE,11,2,0,85.7,0,0,136,0,0,51.7,73.6,87.5,71.2,77.9,67.2,4,11,0,0,21.0,14.3,5,0,0,104.8,6,1,0,0,0,32,244,243,0,0,243,0,0,1,89,123,1,21,28,3,7,16,0,64,25,10.7
Curtis Weaver,43751,ED,BOISE ST,12,8,0,70.0,0,1,120,1,1,56.1,68.5,88.5,75.3,64.4,69.1,5,12,0,1,13.0,12.5,3,1,0,80.0,7,8,0,49,0,88,383,316,0,0,316,0,0,67,144,151,17,14,13,1,10,25,1,62,47,8.9
Bradlee Anae,43982,ED,UTAH,12,5,1,100.0,0,3,328,2,0,59.8,72.8,88.4,76.9,63.5,48.0,9,22,0,0,76.0,22.2,8,0,0,158.3,2,8,0,2,0,17,708,706,0,66,524,116,0,2,391,300,0,27,23,3,2,39,1,82,60,41.0
Julian Okwara,44152,ED,NOTRE DAME,11,2,1,50.0,0,1,258,0,0,76.8,70.2,61.9,68.1,65.2,61.7,2,20,0,1,-4.0,12.5,2,0,1,16.7,1,2,0,1,0,9,317,316,0,0,312,4,0,1,207,101,0,10,12,2,2,24,0,-4,0,-4.0
Jachai Polite,44383,ED,FLORIDA,7,4,0,,1,1,163,0,0,62.2,73.5,54.8,69.9,72.8,55.0,3,10,0,0,,18.2,4,0,1,0.0,0,2,0,2,0,2,254,252,0,1,244,7,0,2,125,127,0,12,14,4,0,15,0,0,0,
Brian Burns,44522,ED,FLORIDA ST,12,10,3,100.0,0,3,167,1,0,62.3,69.5,60.3,73.7,64.3,67.3,5,17,0,0,15.0,15.9,7,0,2,103.0,7,6,0,56,1,86,671,590,0,0,579,11,1,81,305,280,22,18,27,7,7,28,0,61,40,8.7
D.J. Wonnum,44550,ED,S CAROLINA,12,7,4,60.0,0,0,289,0,0,73.9,74.7,89.8,65.6,74.2,83.6,4,13,0,0,7.0,4.3,2,0,0,64.6,3,6,0,32,8,58,682,622,0,11,534,77,0,60,316,308,20,33,37,6,5,23,0,15,2,5.0
Joe Jackson,44615,ED,MIAMI FL,11,3,0,50.0,0,1,220,0,0,67.6,75.4,72.2,73.9,70.9,65.5,5,29,0,0,1.0,12.9,4,0,2,56.3,1,7,0,20,0,21,528,499,0,8,456,35,0,29,291,216,8,25,24,3,2,41,0,1,3,1.0
Leon Jacobs,44980,ED,WISCONSIN,12,5,1,88.9,1,1,349,2,1,90.1,83.1,69.3,76.0,73.7,78.8,10,19,0,1,26.0,8.7,4,1,2,84.5,8,4,0,19,0,57,466,393,0,0,393,0,0,73,217,192,54,28,37,5,9,33,1,44,35,5.5
Emeke Egbule,45378,ED,HOUSTON,11,19,0,72.7,0,0,182,1,0,71.1,63.9,77.3,54.8,61.6,61.0,2,12,0,0,24.0,17.6,12,1,1,83.3,24,1,0,141,4,232,817,504,0,0,494,10,0,313,206,379,168,15,37,3,33,15,0,163,128,6.8
Jaylon Ferguson,48362,ED,LA TECH,11,8,0,100.0,1,0,208,0,0,67.9,72.3,34.8,72.4,70.3,52.5,9,23,0,0,2.0,20.6,7,0,3,79.2,1,6,0,8,0,4,496,488,0,2,442,44,0,8,260,232,0,16,19,2,1,38,0,2,4,2.0
Jalyn Holmes,48400,ED,OHIO STATE,12,2,2,100.0,0,0,260,0,0,69.8,74.0,66.2,65.8,75.3,68.0,3,22,0,0,14.0,12.0,3,0,1,79.2,2,1,0,2,0,6,429,425,7,112,259,47,0,4,260,163,2,16,20,2,2,26,0,6,18,3.0
Kentavius Street,48404,ED,NC STATE,12,6,1,100.0,0,2,248,2,0,65.5,73.0,71.3,63.6,76.3,69.4,6,7,0,0,3.0,12.1,4,0,1,79.2,1,3,0,2,0,17,521,518,3,13,476,26,0,3,275,229,0,17,23,4,1,16,0,3,6,3.0
Anthony Nelson,48405,ED,IOWA,12,7,2,,0,1,192,0,0,61.1,86.2,70.9,90.2,71.8,56.9,11,36,0,0,,21.9,7,0,1,0.0,0,8,0,0,0,11,587,586,0,2,455,129,0,1,340,236,0,19,18,1,0,55,0,0,0,
Jonathan Greenard,48407,ED,LOUISVILLE,12,6,0,33.3,0,1,210,0,0,62.9,76.1,73.8,67.4,80.1,71.5,2,18,0,0,4.0,8.1,3,1,1,42.4,1,7,0,21,1,26,494,466,1,87,350,28,0,28,237,231,6,29,28,10,3,27,0,4,9,4.0
